transformer_id,date,h2,ch4,c2h4,c2h6,c2h2,co,co2,oil_temp,load_current,ambient_temp,fault_state,total_hydrocarbon,ratio_ch4_h2,ratio_c2h2_c2h4,ratio_c2h4_c2h6,h2_roll7_mean,h2_roll7_std,h2_roll7_max,h2_roll7_min,ch4_roll7_mean,ch4_roll7_std,ch4_roll7_max,ch4_roll7_min,c2h4_roll7_mean,c2h4_roll7_std,c2h4_roll7_max,c2h4_roll7_min,c2h6_roll7_mean,c2h6_roll7_std,c2h6_roll7_max,c2h6_roll7_min,c2h2_roll7_mean,c2h2_roll7_std,c2h2_roll7_max,c2h2_roll7_min,co_roll7_mean,co_roll7_std,co_roll7_max,co_roll7_min,co2_roll7_mean,co2_roll7_std,co2_roll7_max,co2_roll7_min,h2_rate,h2_rate_pct,ch4_rate,ch4_rate_pct,c2h4_rate,c2h4_rate_pct,c2h6_rate,c2h6_rate_pct,c2h2_rate,c2h2_rate_pct,co_rate,co_rate_pct,co2_rate,co2_rate_pct,oil_temp_rate,total_hydrocarbon_rate
1,2024-10-04,0.0,1.31,3.306,2.746,2.137,91.148,439.635,46.01,203.18,29.72,Normal,9.499,0.0,0.646400483968542,1.203932993445011,1.2675714285714288,1.1894512540310884,3.373,0.0,0.6067142857142852,0.4903623538722784,1.31,0.0,3.2604285714285757,0.9776415254982884,5.149,2.292,1.857714285714318,0.7965449797233497,2.746,0.685,2.385857142857143,1.43336113483558,5.003,0.228,358.40028571428576,185.85961390945113,604.182,91.148,299.7977142857143,157.01046871445058,591.405,186.434,-0.372,-100.0,0.43800000000000006,50.22935779816514,0.6890000000000001,26.32785632403516,0.5129999999999999,22.973578145991933,0.266,14.216996258685196,-113.63300000000001,-55.490011280343396,-151.76999999999998,-25.662616988358227,-0.8999999999999986,1.9060000000000006
1,2024-10-05,0.31,2.21,3.365,1.616,0.303,60.918,197.1,42.25,132.34,30.01,Normal,7.494000000000001,7.129032258064516,0.09004457652303119,2.08230198019802,1.217,1.2263433450717807,3.373,0.0,0.821428571428571,0.7832074772248262,2.21,0.0,3.1958571428571467,0.9492694434080033,5.149,2.292,1.7441428571428896,0.760363384278235,2.746,0.685,2.3965714285714284,1.4147018363295796,5.003,0.303,280.79114285714286,179.43781761697173,526.58,60.918,287.88342857142857,161.80981172860248,591.405,186.434,0.31,0.0,0.8999999999999999,68.70229007633587,0.05900000000000016,1.7846339987900837,-1.13,-41.150764748725415,-1.834,-85.82124473561066,-30.229999999999997,-33.16584017202791,-242.535,-55.167354737452655,-3.759999999999998,-2.005
1,2024-10-06,1.131,3.069,3.566,0.713,0.29,77.922,115.766,43.43,132.86,30.54,Normal,7.638,2.713527851458886,0.08132361189007291,5.001402524544179,1.166857142857143,1.2208657349843959,3.373,0.0,1.1277142857142852,1.1593573959002015,3.069,0.0,2.9697142857142897,0.4780044331310002,3.566,2.292,1.5420000000000325,0.8265179973603654,2.746,0.685,2.1205714285714286,1.6269718146649885,5.003,0.29,244.2761428571429,192.4530177588154,526.58,60.918,273.67814285714286,173.21659108132886,591.405,115.766,0.821,264.8387096774194,0.859,38.86877828054299,0.20099999999999962,5.973254086181266,-0.9030000000000001,-55.87871287128713,-0.013000000000000012,-4.290429042904295,17.003999999999998,27.912932138284248,-81.33399999999999,-41.26534753932013,1.1799999999999997,0.14399999999999924
1,2024-10-07,1.196,5.937,1.468,0.639,0.303,200.043,191.346,50.37,185.66,32.07,Normal,8.347000000000001,4.964046822742476,0.2064032697547684,2.297339593114241,0.8558571428571428,0.7527521567725096,2.245,0.0,1.9139999999999995,2.096963757435957,5.937,0.0,2.811142857142861,0.741240048514279,3.566,1.468,1.348428571428604,0.8609691936077357,2.746,0.639,1.449142857142857,1.1344367807523754,3.043,0.29,197.628,146.77519250654052,480.177,60.918,274.37985714285713,172.81373354907194,591.405,115.766,0.06499999999999995,5.747126436781604,2.8680000000000003,93.45063538611927,-2.098,-58.8334268087493,-0.07399999999999995,-10.378681626928465,0.013000000000000012,4.482758620689659,122.12100000000001,156.72210672210673,75.58,65.28687179309986,6.939999999999998,0.7090000000000014
1,2024-10-08,1.8,9.38,1.427,0.808,0.0,166.61,211.086,48.0,198.94,30.77,Normal,11.615,5.211111111111111,0.0,1.766089108910891,0.7922857142857144,0.6235935413101726,1.8,0.0,3.254,3.3139126421799254,9.38,0.0,2.577285714285718,0.8912268163003543,3.566,1.427,1.3660000000000323,0.8463029402213299,2.746,0.639,1.0144285714285712,0.9965339695067891,2.197,0.0,152.83271428571427,77.82415903755995,268.407,60.918,276.7562857142857,171.64181564991148,591.405,115.766,0.6040000000000001,50.501672240802684,3.4430000000000005,57.99225197911404,-0.040999999999999925,-2.792915531335145,0.16900000000000004,26.447574334898285,-0.303,-100.0,-33.43299999999999,-16.712906725054108,19.74000000000001,10.316390204132832,-2.3699999999999974,3.267999999999999
1,2024-10-09,0.985,5.083,4.005,3.288,0.901,150.594,127.895,44.16,192.16,30.66,Normal,13.277000000000001,5.160406091370558,0.22496878901373285,1.218065693430657,0.8277142857142856,0.6269648353486509,1.8,0.0,3.9801428571428565,3.026489794496326,9.38,0.872,2.822000000000004,1.0249793493843222,4.005,1.427,1.720428571428604,1.0645529354341796,3.288,0.639,0.8292857142857141,0.8497965863047724,2.137,0.0,136.00228571428573,59.16692688405758,204.781,60.918,267.7475714285714,178.41682100345574,591.405,115.766,-0.8150000000000001,-45.27777777777778,-4.297000000000001,-45.81023454157783,2.578,180.65872459705673,2.4799999999999995,306.93069306930687,0.901,0.0,-16.01600000000002,-9.612868375247595,-83.19100000000002,-39.410950986801595,-3.8400000000000034,1.6620000000000008
1,2024-10-10,1.866,5.147,0.814,1.296,1.737,207.57,144.347,45.25,191.99,32.32,Normal,8.994,2.7583065380493035,2.1339066339066344,0.6280864197530863,1.0411428571428571,0.6964204737027235,1.866,0.0,4.590857142857142,2.70949081493007,9.38,1.31,2.5644285714285755,1.2799175568678551,4.005,0.814,1.586571428571461,1.048143097263698,3.288,0.639,0.810142857142857,0.8235226021127062,2.137,0.0,136.4007142857143,59.71413343787841,207.57,60.918,203.88214285714284,110.24018572721022,439.635,115.766,0.8810000000000001,89.44162436548224,0.06400000000000006,1.259098957308677,-3.191,-79.67540574282147,-1.9919999999999998,-60.58394160583941,0.8360000000000001,92.78579356270811,56.976,37.83417666042472,16.452000000000012,12.863677235232036,1.0900000000000034,-4.283000000000001
1,2024-10-11,5.275,3.227,0.229,2.91,2.254,239.033,80.011,46.6,195.09,31.0,Normal,8.62,0.6117535545023696,9.842794759825328,0.07869415807560137,1.7947142857142857,1.6215469686168202,5.275,0.31,4.864714285714285,2.4020526440446397,9.38,2.21,2.124857142857147,1.4933670489383188,4.005,0.229,1.6100000000000325,1.0797353070516482,3.288,0.639,0.8268571428571426,0.8555071456104165,2.254,0.0,157.52714285714288,66.778193078341,239.033,60.918,152.5072857142857,48.65937739633032,211.086,80.011,3.4090000000000003,182.6902465166131,-1.9200000000000004,-37.30328346609676,-0.585,-71.86732186732186,1.614,124.53703703703705,0.5169999999999999,29.76396085204375,31.462999999999994,15.157778098954566,-64.33600000000001,-44.570375553354076,1.3500000000000014,-0.37400000000000055
1,2024-10-12,2.176,2.682,0.833,4.353,1.839,179.561,117.679,42.38,137.73,30.85,Normal,9.706999999999999,1.2325367647058822,2.207683073229292,0.19136227888812313,2.0612857142857144,1.4843667240376923,5.275,0.985,4.932142857142857,2.320346556628359,9.38,2.682,1.7631428571428613,1.4489048080721942,4.005,0.229,2.0010000000000328,1.4971537440403007,4.353,0.639,1.046285714285714,0.8948295395000716,2.254,0.0,174.47614285714286,51.473693272792595,239.033,77.922,141.16142857142856,45.69793950474662,211.086,80.011,-3.099,-58.74881516587678,-0.5449999999999999,-16.888751162070033,0.604,263.75545851528386,1.4429999999999996,49.58762886597937,-0.41500000000000004,-18.411712511091395,-59.47199999999998,-24.880246660502937,37.668000000000006,47.07852670257841,-4.219999999999999,1.0869999999999997
1,2024-10-13,2.722,4.199,1.293,6.811,2.404,144.347,182.567,46.54,140.84,29.45,Normal,14.707,1.5426157237325495,1.8592420726991492,0.18983996476288356,2.2885714285714287,1.4393035187372507,5.275,0.985,5.093571428571429,2.2055925777549126,9.38,2.682,1.4384285714285754,1.2130275975337543,4.005,0.229,2.8721428571428897,2.2216263883660337,6.811,0.639,1.348285714285714,0.9519551309954557,2.404,0.0,183.9654285714286,33.79344990208008,239.033,144.347,150.70442857142856,46.479066363035514,211.086,80.011,0.5459999999999998,25.09191176470587,1.517,56.562266964951526,0.45999999999999996,55.22208883553421,2.458,56.466804502641864,0.565,30.72321914083741,-35.214,-19.611162780336485,64.888,55.13982953628091,4.159999999999997,5.000000000000002
1,2024-10-14,4.667,7.121,1.417,7.219,3.159,181.114,240.549,44.78,192.0,29.23,Normal,18.916,1.525819584315406,2.2293577981651373,0.19628757445629588,2.7844285714285713,1.5901602494872698,5.275,0.985,5.262714285714286,2.3233116245484258,9.38,2.682,1.431142857142861,1.2129735403220336,4.005,0.229,3.81214285714289,2.4945534956816573,7.219,0.808,1.7562857142857138,1.0374750943654372,3.159,0.0,181.26128571428572,33.04148695055115,239.033,144.347,157.73342857142856,56.32684892641734,240.549,80.011,1.9449999999999998,71.45481263776634,2.9220000000000006,69.58799714217673,0.12400000000000011,9.590100541376652,0.40800000000000036,5.990309792981947,0.7549999999999999,31.40599001663893,36.766999999999996,25.47126022709166,57.982,31.759299325726992,-1.759999999999998,4.209
1,2024-10-15,5.127,8.191,2.151,6.141,5.177,139.25,199.278,48.59,196.78,31.26,Normal,21.66,1.597620440803589,2.4067875406787542,0.3502686858817782,3.2597142857142853,1.7372834842833473,5.275,0.985,5.092857142857142,1.9919637236130623,8.191,2.682,1.5345714285714325,1.2430556245445539,4.005,0.229,4.574000000000033,2.223829280009382,7.219,1.296,2.4958571428571426,1.3690698093439722,5.177,0.901,177.35271428571428,36.50065889683965,239.033,139.25,156.04657142857144,54.61352028554327,240.549,80.011,0.45999999999999996,9.856438825798158,1.0700000000000003,15.025979497261623,0.7339999999999998,51.799576570218754,-1.0780000000000003,-14.932816179526254,2.018,63.8809749920861,-41.864000000000004,-23.11472332343165,-41.271000000000015,-17.157003354825843,3.8100000000000023,2.7439999999999998
1,2024-10-16,3.895,7.735,1.404,3.251,8.33,286.33,82.63,48.24,197.89,31.05,Normal,20.72,1.9858793324775355,5.933048433048434,0.4318671178099046,3.6754285714285713,1.4217628561224227,5.275,1.866,5.4717142857142855,2.2279889821904066,8.191,2.682,1.163000000000004,0.6080978539655791,2.151,0.229,4.568714285714319,2.227436397458362,7.219,1.296,3.557142857142857,2.4102377080951585,8.33,1.737,196.7435714285714,52.47502775242464,286.33,139.25,149.58014285714287,60.82844549087709,240.549,80.011,-1.2319999999999998,-24.029646967037248,-0.4560000000000004,-5.567085825906487,-0.7469999999999999,-34.72803347280335,-2.89,-47.060739293274715,3.1530000000000005,60.90399845470351,147.07999999999998,105.62298025134649,-116.648,-58.53531247804574,-0.3500000000000014,-0.9400000000000013
1,2024-10-17,3.158,20.43,1.129,2.416,11.735,149.856,96.59,47.63,200.65,29.96,Normal,35.71,6.469284357188094,10.394154118689105,0.4673013245033113,3.86,1.2168053802211336,5.275,2.176,7.654999999999999,6.056144620686218,20.43,2.682,1.208000000000004,0.589332673451545,2.151,0.229,4.728714285714318,1.9796109646566775,7.219,2.416,4.985428571428571,3.744771949315597,11.735,1.839,188.49871428571427,54.965383560050284,286.33,139.25,142.7577142857143,64.1032362932262,240.549,80.011,-0.7370000000000001,-18.921694480102698,12.695,164.1241111829347,-0.2749999999999999,-19.586894586894584,-0.835,-25.68440479852353,3.4049999999999994,40.87635054021608,-136.474,-47.663185834526594,13.960000000000008,16.89459034249063,-0.6099999999999994,14.990000000000002
1,2024-10-18,1.713,8.51,0.967,0.832,6.496,55.603,77.572,44.25,194.79,26.78,Normal,16.805,4.967892586106246,6.717683557394003,1.1622596153846154,3.351142857142857,1.2700739386057762,5.127,1.713,8.409714285714285,5.732916817650086,20.43,2.682,1.3134285714285756,0.4292846208657345,2.151,0.833,4.431857142857175,2.4073827024698145,7.219,0.832,5.591428571428571,3.5681548386219077,11.735,1.839,162.29442857142857,68.83321031511159,286.33,55.603,142.40928571428572,64.50649424100797,240.549,77.572,-1.4449999999999998,-45.75680810639645,-11.92,-58.34557023984337,-0.16200000000000003,-14.348981399468558,-1.584,-65.56291390728477,-5.238999999999999,-44.64422667234767,-94.25299999999999,-62.89571321802263,-19.018,-19.68940884149498,-3.3800000000000026,-18.905
1,2024-10-19,2.137,9.838,0.168,0.307,6.424,52.036,70.364,42.71,124.83,28.07,Normal,16.737,4.603649976602713,38.23809523809524,0.5472312703583062,3.3455714285714286,1.2761590623361698,5.127,1.713,9.432,5.149689699389659,20.43,4.199,1.2184285714285754,0.594941413680231,2.151,0.168,3.8538571428571755,2.8706151738174355,7.219,0.307,6.246428571428571,3.16226853472539,11.735,2.404,144.0765714285714,79.54413806571611,286.33,52.036,135.65,69.79212868005804,240.549,70.364,0.42399999999999993,24.751897256275534,1.3279999999999994,15.605170387779078,-0.7989999999999999,-82.62668045501552,-0.5249999999999999,-63.10096153846153,-0.07200000000000006,-1.1083743842364542,-3.567,-6.415121486250743,-7.207999999999998,-9.292012581859431,-1.5399999999999991,-0.06800000000000139
1,2024-10-20,4.664,3.301,1.914,0.075,3.555,42.475,107.354,43.89,127.71,26.84,Partial Discharge (Low),8.845,0.7077615780445969,1.8573667711598747,25.52,3.6229999999999998,1.3280397835413056,5.127,1.713,9.303714285714284,5.310453455662882,20.43,3.301,1.3071428571428612,0.6515237085898672,2.151,0.168,2.891571428571461,2.8429943051311435,7.219,0.075,6.410857142857142,2.9521158191242742,11.735,3.159,129.52342857142858,88.3212581240649,286.33,42.475,124.90528571428571,67.10310957224885,240.549,70.364,2.5269999999999997,118.2498830135704,-6.536999999999999,-66.44643220166701,1.746,1039.2857142857142,-0.23199999999999998,-75.57003257328991,-2.869,-44.660647571606475,-9.561,-18.37381812591283,36.989999999999995,52.56949576487976,1.1799999999999997,-7.891999999999998
1,2024-10-21,6.754,1.472,1.243,0.066,1.859,33.489,194.288,44.41,178.15,30.07,Normal,4.64,0.21794492152798342,1.495575221238938,18.833333333333336,3.9211428571428573,1.7641399631337562,6.754,1.713,8.496714285714285,6.072043305573656,20.43,1.472,1.2822857142857185,0.6499512069579695,2.151,0.168,1.869714285714318,2.252538250815985,6.141,0.066,6.225142857142857,3.2195581181569706,11.735,1.859,108.43414285714286,91.516470673179,286.33,33.489,118.29657142857143,55.00262197064976,199.278,70.364,2.09,44.81132075471698,-1.8290000000000002,-55.4074522871857,-0.6709999999999998,-35.057471264367805,-0.008999999999999994,-11.999999999999993,-1.6960000000000002,-47.70745428973277,-8.986000000000004,-21.155974102413193,86.93400000000001,80.97881774316747,0.519999999999996,-4.205000000000001
1,2024-10-22,8.903,2.578,1.414,1.075,1.383,50.747,257.218,47.0,200.3,28.8,Normal,6.45,0.2895653150623385,0.9780763790664782,1.3153488372093023,4.460571428571429,2.582023293023522,8.903,1.713,7.694857142857143,6.476304924583958,20.43,1.472,1.1770000000000043,0.5353671637274214,1.914,0.168,1.1460000000000325,1.235915585019441,3.251,0.066,5.683142857142857,3.7077558993984203,11.735,1.383,95.79085714285713,92.65600098468974,286.33,33.489,126.5737142857143,71.19611930855899,257.218,70.364,2.149000000000001,31.818181818181834,1.1059999999999999,75.13586956521738,0.17099999999999982,13.75703942075622,1.009,1528.7878787878785,-0.476,-25.605164066702528,17.258000000000003,51.53333930544359,62.93000000000001,32.3900601169398,2.5900000000000034,1.8100000000000005
1,2024-10-23,18.309,0.928,1.519,1.585,1.947,62.657,293.18,45.93,179.25,31.27,Normal,5.979,0.05068545524059206,1.2817643186306782,0.9583596214511041,6.5197142857142865,5.79913331784129,18.309,1.713,6.722428571428571,6.962094700522794,20.43,0.928,1.1934285714285757,0.5451687375285721,1.914,0.168,0.9080000000000324,0.868918101219728,2.416,0.066,4.771285714285715,3.7331231212076603,11.735,1.383,63.83757142857143,39.06491896767482,149.856,33.489,156.6522857142857,91.20205190271302,293.18,70.364,9.406,105.64978097270583,-1.65,-64.00310318076028,0.10499999999999998,7.425742574257425,0.51,47.44186046511628,0.5640000000000001,40.780911062906725,11.909999999999997,23.469367647348605,35.96199999999999,13.981136623408933,-1.0700000000000003,-0.4710000000000001
1,2024-10-24,16.23,1.081,1.648,3.796,3.022,93.139,366.902,45.0,193.68,28.46,Normal,9.547,0.06660505237215034,1.8337378640776698,0.4341412012644889,8.387142857142857,6.587325998424964,18.309,1.713,3.9582857142857137,3.6803391471568476,9.838,0.928,1.2675714285714326,0.5696867142373091,1.914,0.168,1.1051428571428896,1.3117758228769223,3.796,0.066,3.5265714285714287,2.1345857410079088,6.496,1.383,55.735142857142854,18.95725711897177,93.139,33.489,195.2682857142857,115.51766216152865,366.902,70.364,-2.0790000000000006,-11.355071276421434,0.1529999999999999,16.48706896551723,0.129,8.49242922975642,2.211,139.49526813880126,1.0749999999999997,55.213148433487405,30.482,48.64899372775588,73.72199999999998,25.145644314073255,-0.9299999999999997,3.5680000000000005
1,2024-10-25,12.902,0.788,0.785,3.326,1.671,89.699,366.061,45.93,172.83,29.51,Normal,6.57,0.061075802201209124,2.1286624203821654,0.2360192423331329,9.98557142857143,6.0320272672114585,18.309,2.137,2.855142857142856,3.216714598705295,9.838,0.788,1.2415714285714328,0.5894994648387448,1.914,0.168,1.461428571428604,1.5434570350379733,3.796,0.066,2.8372857142857137,1.7625064268710924,6.424,1.383,60.605999999999995,22.890008628190117,93.139,33.489,236.48100000000002,117.96489765897964,366.902,70.364,-3.328000000000001,-20.505237215033894,-0.2929999999999999,-27.104532839962992,-0.8629999999999999,-52.36650485436892,-0.46999999999999975,-12.381454162276075,-1.3509999999999998,-44.705493050959625,-3.4399999999999977,-3.693404481473924,-0.8410000000000082,-0.2292165210328666,0.9299999999999997,-2.9770000000000003
1,2024-10-26,16.527,1.228,1.148,3.092,1.572,131.276,325.319,40.92,126.1,27.65,Normal,7.04,0.07430265625945422,1.3693379790940767,0.371280724450194,12.041285714285715,5.321663327516136,18.309,4.664,1.6251428571428566,0.9469703319131874,3.301,0.788,1.3815714285714324,0.366073242733165,1.914,0.785,1.8592857142857468,1.5551839884900447,3.796,0.066,2.144142857142857,0.8177074514705618,3.555,1.383,71.926,34.56279832901203,131.276,33.489,272.9031428571429,95.3114435250894,366.902,107.354,3.6250000000000018,28.096419159820197,0.43999999999999995,55.83756345177664,0.3629999999999999,46.242038216560495,-0.23399999999999999,-7.03547805171377,-0.09899999999999998,-5.924596050269298,41.57700000000001,46.3516873097805,-40.74199999999996,-11.129839015901712,-5.009999999999998,0.46999999999999975
1,2024-10-27,12.906,2.224,0.114,5.867,0.259,109.777,749.425,44.76,134.68,30.23,Normal,8.464,0.1723229505656284,2.2719298245614037,0.019430714163967956,13.218714285714286,4.213858553008562,18.309,6.754,1.4712857142857136,0.6788403627475321,2.578,0.788,1.1244285714285753,0.5266968948505011,1.648,0.114,2.6867142857143187,1.940670649901492,5.867,0.066,1.6732857142857143,0.8188582934561468,3.022,0.259,81.54057142857143,34.365144850817614,131.276,33.489,364.62757142857146,180.40629777342104,749.425,194.288,-3.6210000000000004,-21.909602468687602,0.9960000000000002,81.10749185667754,-1.0339999999999998,-90.06968641114982,2.775,89.74773609314359,-1.3130000000000002,-83.52417302798983,-21.49900000000001,-16.37694628111765,424.10599999999994,130.36619441225378,3.8399999999999963,1.4240000000000004
1,2024-10-28,19.681,1.685,0.0,5.803,0.393,91.476,1051.369,40.73,178.69,27.2,Normal,7.880999999999999,0.08561556831461815,0.0,0.0,15.065428571428573,3.7111488273914697,19.681,8.903,1.5017142857142853,0.6836345793588859,2.578,0.788,0.946857142857147,0.6700767191309812,1.648,0.0,3.5062857142857466,1.8591408153738715,5.867,1.075,1.4638571428571427,0.9416999572707961,3.022,0.259,89.82442857142858,27.06529845794575,131.276,50.747,487.0677142857143,298.0312326193308,1051.369,257.218,6.775,52.49496358282969,-0.5390000000000001,-24.235611510791372,-0.114,-100.0,-0.06400000000000006,-1.0908471109596056,0.134,51.737451737451735,-18.301000000000002,-16.671069531869154,301.94399999999996,40.29008906828568,-4.030000000000001,-0.5830000000000011
1,2024-10-29,4.589,1.175,0.0,5.867,1.061,138.811,1335.905,48.03,189.82,30.22,Normal,8.103,0.25604706907823055,0.0,0.0,14.449142857142858,5.029200182553082,19.681,4.589,1.3012857142857137,0.49519144926839637,2.224,0.788,0.744857142857147,0.7172522635177446,1.648,0.0,4.190857142857175,1.6891705487657391,5.867,1.585,1.417857142857143,0.9540909161031177,3.022,0.259,102.405,26.330988074864173,138.811,62.657,641.1658571428571,415.2119693074475,1335.905,293.18,-15.092,-76.68309537117017,-0.51,-30.267062314540063,0.0,0.0,0.06400000000000006,1.102877821816303,0.6679999999999999,169.9745547073791,47.33500000000001,51.74581310944948,284.53600000000006,27.06338117254742,7.300000000000004,0.22200000000000042
1,2024-10-30,1.818,0.217,0.0,3.177,1.831,114.693,1456.592,47.19,192.46,32.37,Normal,5.225,0.11936193619361936,0.0,0.0,12.093285714285715,6.551767693131637,19.681,1.818,1.199714285714285,0.6371032659063481,2.224,0.217,0.5278571428571469,0.6723834294418491,1.648,0.0,4.418285714285747,1.353706727737694,5.867,3.092,1.4012857142857142,0.9443259879027908,3.022,0.259,109.8387142857143,19.76611697417422,138.811,89.699,807.3675714285715,480.4287053594021,1456.592,325.319,-2.7710000000000004,-60.38352582261931,-0.9580000000000001,-81.53191489361701,0.0,0.0,-2.69,-45.84966763252088,0.77,72.57304429783224,-24.11800000000001,-17.374703733853952,120.68700000000013,9.034100478701713,-0.8400000000000034,-2.878
1,2024-10-31,4.78,0.746,0.0,4.249,0.226,95.39,1454.843,48.26,199.97,31.56,Normal,5.220999999999999,0.15606694560669454,0.0,0.0,10.457571428571429,6.772453687725193,19.681,1.818,1.1518571428571425,0.6596886711601969,2.224,0.217,0.2924285714285754,0.4740822211161739,1.148,0.0,4.4830000000000325,1.3296136030041656,5.867,3.092,1.0018571428571428,0.7057252601807279,1.831,0.226,110.16028571428572,19.465171081620074,138.811,89.699,962.7877142857143,490.0675142177826,1456.592,325.319,2.962,162.92629262926292,0.529,243.77880184331798,0.0,0.0,1.0719999999999996,33.74252439408246,-1.605,-87.65701802293829,-19.302999999999997,-16.830146565178346,-1.7490000000000236,-0.12007480474971875,1.0700000000000003,-0.004000000000000448
1,2024-11-01,4.415,2.586,0.091,0.981,0.0,185.951,2471.465,47.11,181.13,28.88,Normal,3.658,0.5857304643261608,0.0,0.0927624872579001,9.245142857142858,7.0171733489721815,19.681,1.818,1.4087142857142854,0.8239821426636226,2.586,0.217,0.1932857142857183,0.4238052674984012,1.148,0.0,4.1480000000000325,1.8595256563508542,5.867,0.981,0.7631428571428571,0.7240353187912574,1.831,0.0,123.91057142857143,32.34046219445589,185.951,91.476,1263.5597142857146,674.2619199230094,2471.465,325.319,-0.3650000000000002,-7.635983263598331,1.8399999999999999,246.64879356568363,0.091,0.0,-3.268,-76.91221463873853,-0.226,-100.0,90.56099999999999,94.93762448894013,1016.6220000000001,69.87846798589263,-1.1499999999999986,-1.5629999999999993
1,2024-11-02,6.293,3.187,0.0,4.89,0.0,186.094,5158.598,41.85,129.03,27.18,Normal,8.077,0.5064357222310504,0.0,0.0,7.783142857142858,6.273913277176017,19.681,1.818,1.6885714285714282,1.0531762842536136,3.187,0.217,0.02928571428571835,0.05045365622081914,0.114,0.0,4.404857142857176,1.8129447894197444,5.867,0.981,0.5385714285714285,0.6733589575510986,1.831,0.0,131.7417142857143,40.12205260497958,186.094,91.476,1954.028142857143,1510.053855176971,5158.598,749.425,1.8780000000000001,42.53680634201586,0.601,23.240525908739365,-0.091,-100.0,3.909,398.47094801223244,0.0,0.0,0.14300000000000068,0.07690197955375377,2687.133,108.72632224207099,-5.259999999999998,4.4190000000000005
1,2024-11-03,4.328,3.774,0.0,6.555,0.045,143.17,5951.978,41.99,130.75,26.94,Normal,10.374,0.871996303142329,0.0,0.0,6.557714285714286,5.9351291396871595,19.681,1.818,1.9099999999999997,1.3149268674213896,3.774,0.217,0.01300000000000406,0.034394767007151446,0.091,0.0,4.5031428571428895,1.920861128804178,6.555,0.981,0.5079999999999999,0.6927462257806607,1.831,0.0,136.51214285714283,39.04598304317846,186.094,91.476,2697.25,2014.4254391394143,5951.978,1051.369,-1.9649999999999999,-31.225170824725883,0.5870000000000002,18.418575462817703,0.0,0.0,1.665,34.04907975460123,0.045,0.0,-42.92400000000001,-23.065762464131033,793.3800000000001,15.379760159640277,0.14000000000000057,2.2970000000000006
1,2024-11-04,4.189,8.496,0.0,7.293,0.0,285.127,4328.541,47.68,174.25,34.01,Normal,15.789000000000001,2.028169014084507,0.0,0.0,4.344571428571429,1.3202725548345793,6.293,1.818,2.8829999999999996,2.8009481727919616,8.496,0.217,0.01300000000000406,0.034394767007151446,0.091,0.0,4.716000000000032,2.1569562659668606,7.293,0.981,0.45185714285714285,0.7190455313750954,1.831,0.0,164.1765714285714,63.045499566723386,285.127,95.39,3165.417428571429,1947.8783317328387,5951.978,1335.905,-0.13900000000000023,-3.211645101663591,4.722,125.11923688394278,0.0,0.0,0.7380000000000004,11.258581235697948,-0.045,-100.0,141.95700000000002,99.15275546553052,-1623.437,-27.275588048208512,5.689999999999998,5.415000000000001
1,2024-11-05,5.004,7.003,0.0,12.551,0.0,202.68,2542.438,43.54,185.03,27.04,Normal,19.554000000000002,1.3994804156674663,0.0,0.0,4.4038571428571425,1.342213026879718,6.293,1.818,3.7155714285714274,3.0625907799956305,8.496,0.217,0.01300000000000406,0.034394767007151446,0.091,0.0,5.670857142857175,3.6877030081272517,12.551,0.981,0.30028571428571427,0.6800075279695486,1.831,0.0,173.3007142857143,63.38343896663206,285.127,95.39,3337.7792857142854,1807.318794280059,5951.978,1454.843,0.8149999999999995,19.45571735497731,-1.4930000000000003,-17.572975517890775,0.0,0.0,5.258,72.09653092006033,0.0,0.0,-82.447,-28.91588660491641,-1786.103,-41.263395679976234,-4.140000000000001,3.7650000000000006
1,2024-11-06,9.073,6.898,0.0,9.576,0.0,271.84,2129.481,48.77,185.8,30.02,Normal,16.474,0.7602777471619089,0.0,0.0,5.440285714285714,1.7513881841072074,9.073,4.189,4.67,2.8221766422390995,8.496,0.746,0.01300000000000406,0.034394767007151446,0.091,0.0,6.585000000000032,3.7589036078747182,12.551,0.981,0.038714285714285715,0.08427082192901414,0.226,0.0,195.7502857142857,66.89793951164302,285.127,95.39,3433.906285714286,1705.6203019904299,5951.978,1454.843,4.069000000000001,81.31494804156677,-0.10500000000000043,-1.499357418249328,0.0,0.0,-2.9749999999999996,-23.703290574456215,0.0,0.0,69.15999999999997,34.12275508190249,-412.9569999999999,-16.242559307247607,5.230000000000004,-3.080000000000002
1,2024-11-07,11.522,5.469,0.0,8.781,0.0,387.947,2608.748,46.62,198.02,28.63,Normal,14.25,0.474657177573338,0.0,0.0,6.403428571428571,2.8420041553539916,11.522,4.189,5.344714285714285,2.2301732155661202,8.496,2.586,0.01300000000000406,0.034394767007151446,0.091,0.0,7.232428571428604,3.6789380649413603,12.551,0.981,0.0064285714285714285,0.017008401286015624,0.045,0.0,237.54414285714284,83.15879431830946,387.947,143.17,3598.7498571428578,1529.0969324900552,5951.978,2129.481,2.449,26.99217458393034,-1.4289999999999994,-20.716149608582192,0.0,0.0,-0.7949999999999999,-8.302005012531326,0.0,0.0,116.10700000000003,42.71152148322544,479.2669999999998,22.506282047127904,-2.1500000000000057,-2.224
